CustomerID,Recency,Frequency,Monetary,TenureDays
16298,29,3,54841.83,164
16302,114,2,39484.25,18
16303,32,4,461536.17,307
16305,145,1,71426.16,0
16306,220,9,111239.62,153
16308,44,4,6217.4400000000005,223
16309,98,3,107683.66,149
16311,24,2,75899.36,31
16313,9,2,39317.78,46
16315,337,1,31717.86,0
16316,70,12,443476.51,293
16317,126,3,208632.75,177
16318,41,1,48720.59,0
16319,224,1,16258.57,0
16320,178,2,147733.0,40
16321,78,7,27947.66,251
16322,7,2,118188.87,35
16323,202,1,868.5300000000001,0
16324,134,3,299260.51,48
16325,50,5,49214.11,201
16326,12,15,800116.79,328
16327,20,6,751096.63,355
16330,24,4,111944.24,94
16332,34,8,353238.19,277
16333,14,22,104311.25,302
16337,43,1,24315.73,0
16338,163,1,18187.48,0
16339,290,1,53369.33,0
16340,113,1,389125.43,0
16341,31,6,233689.66,176
16342,81,4,38753.799999999996,104
16343,22,2,140989.12,0
16344,164,1,3842.04,0
16345,50,1,106848.49,0
16347,17,2,260186.7,25
16348,38,7,541976.8099999999,207
16349,297,1,27609.730000000003,0
16350,27,5,135593.4,344
16351,339,1,20526.350000000002,0
16352,24,2,86241.43,20
16353,10,23,204214.85,366
16354,69,2,77673.78,9
16356,204,4,86822.91,79
16357,39,3,90857.2,180
16358,7,5,273154.29,183
16359,13,12,192948.08,324
16360,11,8,1709922.94,83
16361,16,4,253317.96,61
16362,38,9,215375.27,58
16363,59,1,18817.98,0
16364,18,2,129027.5,125
16365,24,9,121789.91,349
16366,25,1,59105.51,0
16367,43,2,356885.18,325
16368,8,2,138948.82,25
16369,24,3,267299.52,178
16370,88,4,537502.39,142
16372,39,2,238097.83,0
16374,72,2,263940.76,196
16376,15,3,304712.97,8
16377,273,1,10919.93,0
16378,253,3,65869.42,63
16379,10,5,281342.07,74
16380,67,1,75581.18000000001,0
16383,81,2,240767.42,193
16384,96,2,93712.16,174
16385,66,3,180339.19,306
16386,35,2,247363.29,225
16387,329,1,7907.29,0
16389,59,5,108026.51000000001,229
16392,276,1,117678.86,0
16393,8,20,950469.97,366
16394,56,9,218081.94999999998,239
16395,67,5,518665.13,270
16398,151,4,197520.01,109
16399,25,2,211031.82,216
16400,101,1,89089.39,0
16401,7,20,549732.97,326
16402,271,2,147431.5,104
16403,308,2,37091.78,10
16404,76,1,65455.090000000004,0
16405,308,2,17907.530000000002,7
16406,25,1,141608.66,0
16407,19,10,347870.88,299
16409,42,5,575043.23,281
16411,25,2,115640.53,349
16412,60,1,87944.99,0
16413,63,1,83043.08,0
16414,28,2,13391.279999999999,258
16415,50,1,151802.11,0
16416,33,4,217228.26,29
16418,51,3,205220.79,181
16419,119,7,175664.84,199
16422,23,75,1002399.65,351
16423,31,1,55389.21,0
16424,197,2,9560.01,145
16425,308,1,50142.69,0
16426,8,10,898656.02,273
16427,269,2,19306.08,21
16428,87,1,2574.72,0
16429,112,1,3460.55,0
16430,63,1,15623.8,0
16431,219,3,186947.98,84
16432,70,1,25047.53,0
16433,34,1,47189.340000000004,0
16434,35,7,291961.49,270
16438,12,5,305298.33,76
16440,14,5,789126.1,206
16441,73,2,69877.98999999999,224
16442,8,3,389554.89,359
16444,52,5,220517.18,218
16445,40,1,157714.66999999998,0
16446,7,3,14565.53,204
16447,142,1,85517.98,0
16448,204,1,53044.26,0
16449,197,3,106270.2,89
16450,156,1,33151.71,0
16451,94,1,31050.21,0
16454,51,3,11826.95,196
16455,70,7,246297.22,307
16456,105,5,270675.49,273
16457,224,1,8856.58,0
16458,9,18,447892.38,357
16460,34,3,356875.19,53
16461,184,1,88723.66,0
16462,70,4,12961.310000000001,219
16463,27,7,235610.31,182
16464,26,3,597935.45,122
16466,40,7,360808.02,258
16468,80,1,2891.4700000000003,0
16469,30,4,437932.26,222
16470,58,5,404278.83,307
16471,281,1,26269.22,0
16473,171,4,43468.78,171
16474,13,11,983465.44,137
16475,94,4,61666.51,185
16477,70,7,393602.43,307
16478,31,3,52357.4,40
16479,16,2,111753.15,0
16480,82,1,153593.67,0
16482,22,1,37217.69,0
16483,198,1,55612.17,0
16484,180,3,57763.91,17
16485,83,1,102836.56999999999,0
16488,39,4,74388.26,115
16491,53,1,91516.65,0
16493,79,6,147045.6,257
16494,303,1,119538.34,0
16495,9,3,240692.79,272
16496,15,4,269589.93,308
16497,56,6,317687.58,283
16498,167,3,38580.88,0
16499,366,5,54084.659999999996,5
16500,11,6,22471.55,326
16503,113,5,225101.71,253
16504,31,1,239803.39,0
16505,38,1,7079.75,0
16506,26,2,8790.69,20
16509,303,1,32237.32,0
16510,378,1,42175.68,0
16511,28,3,386149.82,244
16513,11,4,106535.34,38
16515,58,5,259166.05,259
16516,36,1,16306.61,0
16517,283,1,42392.08,0
16518,67,3,113303.14,222
16519,31,2,47302.590000000004,340
16520,192,4,410018.77999999997,179
16523,8,28,807058.27,313
16525,8,29,561025.05,364
16526,178,1,37325.05,0
16527,87,1,46778.229999999996,0
16528,10,1,42634.479999999996,0
16529,196,1,75259.74,0
16531,28,7,191058.07,338
16532,24,3,14775.52,320
16533,25,5,458223.51,48
16535,11,1,68193.74,0
16536,113,2,151262.83,2
16539,9,4,127875.91,370
16542,60,1,15052.75,0
16545,171,1,5516.8,0
16546,297,3,92782.29,81
16549,16,10,2391086.98,324
16550,115,9,619832.56,259
16551,102,3,73758.76,240
16552,249,2,45943.09,130
16553,169,14,263296.63,203
16554,9,7,209859.97,328
16555,41,2,56609.7,74
16556,73,7,533456.82,293
16557,30,2,17407.19,113
16558,7,24,1175152.21,365
16560,27,3,139359.37,337
16561,12,2,85203.84,54
16563,60,1,59315.79,0
16565,370,1,8550.08,0
16566,21,6,41057.08,277
16567,200,2,77117.11,142
16569,9,1,15597.09,0
16570,15,15,330013.28,351
16571,9,5,270350.4,278
16572,133,4,155064.07,148
16573,80,4,118516.48,216
16574,77,1,94386.04,0
16579,371,1,3139.8900000000003,0
16581,161,2,30634.63,27
16582,119,1,9829.86,0
16583,380,1,57940.68,0
16584,86,3,63775.1,174
16586,255,1,15479.07,0
16587,238,1,37018.14,0
16589,77,3,87869.44,90
16591,75,1,27022.739999999998,0
16592,10,19,588600.04,283
16593,57,3,71175.19,277
16594,81,1,134366.26,0
16595,67,1,188744.91999999998,0
16596,22,2,22739.66,350
16597,10,1,14539.4,0
16598,283,2,29921.37,8
16600,10,6,188636.96,334
16601,47,1,61749.3,0
16602,37,2,83898.69,5
16603,81,2,85180.23,16
16607,24,16,463108.14,341
16609,21,9,728067.56,237
16610,225,1,10131.08,0
16611,192,2,22656.77,46
16612,39,4,213304.28,278
16613,76,1,83261.48,0
16614,189,1,70286.79,0
16616,21,2,110430.42,142
16617,242,1,19292.12,0
16618,37,6,251636.75,291
16619,260,2,44754.67,10
16620,10,2,21607.72,257
16621,58,4,93856.29,226
16623,252,1,9140.36,0
16624,87,2,132144.03,116
16625,281,1,48167.68,0
16626,7,20,436031.14,265
16627,85,1,36068.48,0
16628,36,6,309988.52,205
16629,80,2,145524.46,22
16633,23,7,380457.27,216
16634,229,2,28288.49,149
16637,38,5,201605.55,193
16638,29,11,240507.1,346
16639,31,4,141123.0,210
16641,112,1,26603.62,0
16642,11,3,83809.73,202
16643,252,1,58568.91,0
16644,184,2,143303.03,34
16647,176,2,30439.63,35
16648,45,2,53392.92,4
16650,78,1,54872.52,0
16652,60,11,305980.56,219
16653,22,3,258222.82,55
16654,147,5,80318.27,227
16655,24,6,633778.64,314
16656,28,21,212178.81,342
16657,16,4,554038.62,244
16658,374,1,20527.760000000002,0
16659,195,1,11217.67,0
16660,22,5,40432.85,303
16665,368,1,9158.27,0
16666,25,1,78096.43,0
16667,74,2,145964.71,216
16668,21,6,51492.259999999995,269
16669,30,4,343230.08,54
16670,23,17,685220.62,341
16671,34,3,21022.809999999998,136
16672,8,23,311875.76,264
16674,61,2,249021.81,43
16676,40,5,195134.2,303
16678,9,17,445001.58,280
16679,372,1,3842.71,0
16680,49,1,20435.41,0
16681,79,6,115082.45,180
16682,11,5,57717.18,183
16684,10,31,746059.85,353
16685,67,2,153242.27,0
16686,53,9,1506677.02,307
16688,7,4,129916.29,59
16689,82,3,38073.89,6
16690,50,3,33247.11,158
16692,262,2,4690.25,32
16693,75,2,157914.05,203
16696,141,4,23398.190000000002,112
16697,247,1,37904.44,0
16698,233,2,9879.05,26
16700,15,17,777066.63,357
16701,15,18,377246.33999999997,352
16705,7,29,762175.4,358
16706,43,3,336142.24,76
16708,52,1,62460.28,0
16709,91,5,207214.69,197
16710,25,10,1010151.9,349
16711,9,5,47870.07,354
16712,15,11,1126286.31,266
16713,25,21,1599302.8800000001,348
16714,225,4,225045.03,98
16715,84,1,58896.07,0
16716,273,3,3519.5,44
16717,15,9,614522.03,357
16718,375,1,114584.84,0
16719,21,8,527966.28,353
16720,32,1,76369.05,0
16721,268,1,108722.85,0
16722,23,16,585196.49,351
16723,97,2,140738.36000000002,16
16725,308,8,401519.02,69
16726,32,5,448999.55,335
16727,370,1,102607.95999999999,0
16728,52,4,612004.9400000001,218
16729,42,26,1666584.75,205
16730,58,4,209353.65,267
16732,38,1,93064.87,0
16734,58,3,133456.19,61
16735,85,7,313466.81,255
16737,59,1,214.89000000000001,0
16738,304,1,2914.4,0
16739,178,2,47361.15,4
16742,53,2,2329.02,0
16743,35,8,482619.98,329
16744,17,7,594969.75,161
16745,93,18,936627.51,225
16746,11,19,1145724.94,354
16747,31,4,113024.89,42
16748,24,5,202926.38,316
16750,51,5,242021.96,187
16751,37,1,56633.57,0
16752,379,1,15110.6,0
16753,64,1,94715.78,0
16754,378,1,5843.5,0
16755,120,5,405101.99,201
16756,221,1,40895.909999999996,0
16757,325,1,15823.11,0
16758,71,1,50250.8,0
16759,14,4,127119.96,23
16761,103,1,22150.47,0
16762,26,3,206596.49,124
16763,191,2,49199.770000000004,13
16764,10,18,1764165.88,139
16765,300,1,2350.11,0
16766,279,2,58983.36,0
16767,37,11,563673.3099999999,285
16768,54,5,144849.41,224
16769,266,1,101010.84,0
16770,64,6,399108.66,314
16771,39,5,640571.73,304
16773,63,1,58162.25,0
16774,74,5,137981.06,110
16775,16,11,434465.18,357
16776,66,1,216436.03,0
16777,86,2,106175.73,176
16778,80,2,47565.07,199
16779,8,28,891757.77,364
16780,106,2,131977.19,158
16781,371,2,34675.11,7
16782,16,19,408036.54,357
16784,26,1,17557.02,0
16788,129,2,400186.44,131
16789,14,1,19677.350000000002,0
16790,10,8,237874.44,34
16791,35,8,874352.38,303
16792,288,2,37242.06,0
16793,63,1,42267.74,0
16794,7,12,815600.81,179
16795,371,1,159972.87,0
16796,95,1,45348.4,0
16800,17,1,460223.54,0
16801,169,5,286668.7,110
16803,71,1,77320.24,0
16804,29,3,173842.25,247
16805,180,2,256372.51,186
16806,109,4,230169.88,135
16807,149,3,160384.73,128
16808,105,2,57018.130000000005,175
16809,29,6,376120.16000000003,239
16810,198,2,41657.63,168
16811,11,2,72003.29,12
16812,367,1,33704.72,0
16813,14,10,1089206.21,196
16814,20,22,857337.92,355
16816,109,4,62443.56,254
16817,9,13,252632.43,365
16818,17,13,489888.32,194
16820,102,1,78850.79,0
16823,233,1,97143.23,0
16824,22,2,69572.04,148
16825,45,2,88927.20999999999,147
16826,57,1,42648.27,0
16828,99,2,22199.19,19
16829,163,1,34862.48,0
16830,45,1,84195.95,0
16832,190,3,28819.440000000002,33
16833,7,4,115229.78,333
16834,234,1,69805.16,0
16835,134,2,11972.88,244
16836,46,2,28790.879999999997,76
16837,37,12,403210.89,214
16838,203,3,66393.82,90
16839,15,39,744865.24,360
16841,43,7,335720.12,250
16842,70,4,145861.19,238
16843,49,17,952083.02,284
16846,56,1,36208.11,0
16847,49,1,51374.22,0
16848,59,1,32784.99,0
16849,193,1,23949.170000000002,0
16850,340,1,34282.64,0
16851,10,3,48872.63,47
16852,16,2,16686.64,165
16855,30,2,49877.9,19
16856,21,1,11279.09,0
16858,372,2,32744.120000000003,2
16859,112,5,183511.86,155
16861,66,3,22920.730000000003,308
16863,35,4,65046.74,337
16866,147,3,26767.54,20
16869,29,5,295044.58,152
16871,28,7,361711.61,248
16872,83,3,27244.78,107
16873,11,10,655118.55,359
16875,70,9,311478.08,275
16877,18,6,405297.28,195
16878,31,2,12096.32,59
16880,37,7,466382.89,158
16881,73,1,60.32,0
16882,73,3,106251.27,250
16883,193,2,96578.94,184
16884,44,2,81611.96,0
16885,21,3,286160.45,341
16887,41,1,114802.71,0
16889,201,3,348562.65,142
16891,8,5,506560.46,369
16892,7,7,270041.89,321
16893,373,1,136629.74,0
16895,71,1,170542.52,0
16897,305,3,138432.69,14
16898,32,4,427605.19,342
16899,14,6,323279.51,352
16900,18,5,206804.43,51
16902,122,1,102785.31,0
16903,35,1,162894.5,0
16904,10,16,1842647.62,362
16905,11,8,567978.02,366
16906,88,4,213624.08,166
16907,35,5,376479.09,336
16909,70,2,38345.53,8
16910,10,8,1451021.39,86
16912,29,14,264248.05,300
16913,296,1,12889.93,0
16914,42,1,126719.88,0
16915,15,6,177026.18,274
16916,30,2,355538.28,348
16917,283,1,12737.4,0
16918,56,7,338831.26,267
16919,162,11,820353.04,212
16921,67,1,178809.87,0
16923,18,26,1803495.11,350
16924,27,4,242543.5,62
16926,377,1,34457.619999999995,0
16927,122,3,17183.38,245
16928,86,19,506440.28,292
16929,10,7,183477.22,151
16930,32,3,140061.07,42
16931,11,21,2375451.49,364
16932,59,1,106735.02,0
16933,7,5,117459.04000000001,238
16934,61,2,151683.94,0
16936,32,1,162111.17,0
16938,15,5,605343.31,300
16940,58,3,742861.73,237
16942,19,10,686044.47,215
16943,218,3,76956.36,106
16945,28,19,688644.02,336
16947,242,1,48135.93,0
16948,145,3,52329.090000000004,187
16949,10,7,162149.46,312
16950,63,3,111800.22,310
16951,129,4,220486.81,180
16952,115,2,39512.55,0
16953,36,1,6271.200000000001,0
16954,7,9,151558.42,358
16955,191,5,68805.82,188
16956,15,2,46924.14,8
16957,245,2,44881.9,42
16959,93,1,17484.37,0
16960,45,3,271909.57,213
16961,122,1,39802.33,0
16963,193,1,19219.12,0
16965,233,1,74956.14,0
16966,14,10,65140.030000000006,231
16967,195,1,55241.99,0
16968,10,2,67538.43000000001,103
16969,45,3,89993.89,152
16971,9,2,109598.56,35
16976,273,1,5696.66,0
16978,84,1,88392.55,0
16979,10,8,228424.0,294
16980,261,2,236522.1,36
16982,67,1,73939.92,0
16983,19,8,407257.01,356
16984,84,5,981770.9,52
16985,23,11,287147.44,341
16986,36,2,7102.38,0
16987,9,7,347767.37,202
16988,11,1,16634.809999999998,0
16989,13,6,30091.38,143
16990,225,1,898.9,0
16992,17,6,194577.16,299
16995,378,1,3401.6000000000004,0
16996,36,9,88116.13,328
16997,294,3,29706.73,37
16998,156,6,15055.68,154
16999,29,2,50980.86,50
17001,7,11,431538.17,358
17002,79,4,145010.12,217
17004,52,2,143710.88,46
17006,11,4,111550.55,70
17007,57,7,146821.65,306
17010,23,2,24184.41,1
17011,36,1,29387.13,0
17014,14,4,161823.95,58
17015,35,3,583845.21,156
17017,9,27,691527.71,369
17018,47,2,33386.95,285
17019,17,4,589801.36,357
17022,37,1,20129.63,0
17024,51,3,4379.549999999999,112
17025,67,3,17490.92,312
17026,191,2,5893.15,184
17027,85,7,393806.28,238
17029,117,2,5525.96,126
17030,70,1,25184.78,0
17031,18,2,60214.61,143
17033,92,3,60862.6,273
17034,22,4,82237.92,271
17035,252,3,79939.85,65
17037,84,2,212466.46,9
17038,36,1,67437.54,0
17040,144,1,38661.34,0
17041,33,4,206321.8,333
17042,9,5,267827.76,244
17043,38,4,262858.02,234
17044,15,3,33431.95,350
17045,119,3,53634.72,134
17046,163,1,53621.66,0
17047,91,3,178301.47,119
17048,121,6,121838.79000000001,215
17049,9,11,752740.67,273
17050,102,6,809736.97,203
17051,200,1,114301.5,0
17052,34,1,259246.58000000002,0
17053,135,2,40016.82,2
17054,34,6,197201.95,216
17058,88,3,185193.95,158
17059,36,5,1207102.69,339
17060,272,1,9860.41,0
17061,80,12,275307.58,158
17062,320,5,196341.43,55
17063,15,11,190637.32,280
17064,65,3,140265.79,268
17065,149,1,3225.6400000000003,0
17068,18,22,750667.7,355
17069,34,13,398109.62,345
17070,120,1,135275.82,0
17071,15,14,388841.84,301
17073,24,4,452824.7,91
17075,24,5,177081.73,299
17076,42,3,83192.14,328
17078,42,2,74354.68000000001,0
17079,84,1,5012.78,0
17080,28,3,28126.65,247
17081,31,2,185169.6,20
17082,39,2,213016.73,285
17083,115,3,144506.8,194
17084,41,2,450640.93,0
17085,129,6,536472.11,239
17086,13,6,225824.38999999998,56
17088,34,4,321356.33,225
17090,10,8,204127.47,349
17091,9,10,465568.33,365
17092,56,4,323385.61,227
17094,324,2,31699.27,4
17095,28,6,170960.75,312
17096,15,7,147691.96,252
17097,8,9,503275.83,363
17100,24,2,176492.87,0
17101,16,4,109345.23,167
17102,268,1,1321.02,0
17105,165,2,256575.39,147
17107,39,7,1078006.66,245
17109,35,8,293249.0,203
17110,171,1,20493.98,0
17111,53,1,79125.19,0
17114,12,10,338124.39,329
17115,14,5,110828.63,224
17117,294,1,20159.2,0
17118,324,1,15166.31,0
17119,9,3,108747.16,56
17120,239,1,47896.88,0
17122,125,1,7827.89,0
17123,168,1,27336.51,0
17124,191,1,85656.13,0
17125,56,1,111333.0,0
17126,158,7,625943.5,210
17128,341,1,24160.51,0
17131,11,5,335573.45,70
17133,22,7,53430.86,250
17134,113,2,68102.64,157
17135,22,7,158446.16,355
17138,282,1,52186.32,0
17139,22,15,1347445.05,273
17140,253,1,58308.82,0
17142,245,1,27031.41,0
17144,7,2,121801.39,83
17146,112,3,90632.51,253
17147,29,6,228490.61000000002,289
17148,58,1,26575.4,0
17152,201,4,38953.05,68
17153,30,1,33147.85,0
17154,81,1,64520.97,0
17155,24,2,55651.3,160
17157,14,3,32295.329999999998,168
17158,38,3,174235.24,328
17159,28,4,250235.71,150
17160,37,6,612540.1900000001,210
17162,35,11,224290.79,276
17163,28,2,17512.58,56
17164,39,8,341867.92,240
17165,290,1,31588.05,0
17166,45,3,29770.02,165
17169,56,4,145737.98,133
17171,295,1,46287.7,0
17172,81,2,38464.18,4
17173,11,9,261910.98,125
17174,224,1,11819.28,0
17175,50,5,135902.97,252
17176,208,1,35597.31,0
17179,184,3,223381.5,183
17180,62,6,342860.36,259
17181,63,2,54449.2,316
17183,14,8,158206.12,97
17186,53,2,4297.81,13
17187,233,1,26301.030000000002,0
17188,17,9,256798.58,351
17189,112,2,143179.12,253
17190,65,3,38528.68,148
17191,34,7,611039.69,340
17193,42,9,85501.42,141
17194,280,2,85668.8,86
17197,36,1,89906.59999999999,0
17198,30,3,262780.83,347
17201,60,1,108999.65,0
17203,42,6,368321.11,24
17204,175,9,179855.36,185
17205,60,1,20622.45,0
17206,59,1,20899.5,0
17211,33,9,485030.75,342
17212,259,1,10617.189999999999,0
17213,46,11,403202.96,326
17214,66,7,251655.91999999998,298
17217,240,1,27295.92,0
17218,10,10,801505.2,363
17219,38,1,76313.63,0
17220,30,14,1247115.31,339
17221,13,2,177085.65,28
17222,71,1,78393.46,0
17223,316,2,127537.22,58
17226,315,1,58506.49,0
17227,25,6,132500.24,349
17228,22,8,568955.93,356
17229,102,2,111435.7,46
17230,270,11,187951.9,95
17231,18,14,1335243.7,349
17232,9,2,96101.13,11
17233,41,1,65742.57,0
17234,189,1,34998.42,0
17235,31,2,72761.85,347
17236,19,6,312023.73,350
17237,17,2,38072.01,11
17238,9,17,1399244.1300000001,368
17239,319,2,38342.97,39
17242,114,2,115884.7,72
17243,7,30,1024568.3,368
17244,59,1,81429.05,0
17245,211,1,20187.75,0
17247,21,1,130872.46,0
17248,126,1,145961.38,0
17250,10,2,145232.80000000002,257
17251,369,1,105192.48,0
17252,123,2,249948.6,69
17253,24,1,53830.41,0
17254,11,2,275037.02,10
17255,47,2,181819.39,258
17256,113,2,32624.45,204
17259,154,2,331423.02,220
17262,58,5,22281.97,313
17263,214,1,56603.0,0
17265,145,2,332857.18,41
17266,8,3,185225.56,145
17267,133,2,106597.56999999999,0
17268,114,4,12549.39,137
17272,48,5,285607.39,220
17274,41,1,68701.52,0
17277,234,2,152230.92,95
17278,247,1,34492.85,0
17279,64,1,14302.130000000001,0
17282,136,3,233887.16999999998,169
17284,66,7,722482.47,276
17286,28,1,143193.23,0
17287,32,7,290657.91,346
17288,15,7,336005.11,349
17289,38,4,274831.13,148
17290,10,2,257842.91,12
17291,314,1,703.4399999999999,0
17293,14,9,324962.39,352
17295,35,3,162900.56,35
17297,23,1,126158.04,0
17298,107,2,81599.28,23
17299,18,4,163854.91,161
17301,27,1,170000.28,0
17302,21,6,213766.09,290
17303,367,1,121190.53,0
17306,17,21,168548.13999999998,342
17307,371,1,1128.46,0
17309,101,1,19783.989999999998,0
17311,84,2,149195.08,238
17312,145,3,31127.18,20
17313,24,2,75302.79,13
17314,31,11,405246.25,287
17315,7,43,1167595.2,356
17317,52,5,26844.08,43
17320,106,3,170103.88999999998,267
17321,14,2,242032.5,59
17323,21,9,565739.62,277
17324,24,4,118759.47,348
17325,286,1,15116.27,0
17329,20,2,87236.1,300
17330,29,2,9782.869999999999,44
17331,130,1,3591.87,0
17333,92,1,81992.49,0
17334,307,3,37001.66,7
17337,157,7,1363185.49,158
17338,23,10,1940875.14,344
17339,100,2,29584.83,270
17340,15,16,1135029.94,357
17341,163,3,409315.58,209
17343,361,1,23684.48,0
17344,52,1,53359.89,0
17345,21,4,210779.21,181
17346,10,16,1271153.16,369
17347,92,1,66.3,0
17348,21,5,591181.41,283
17349,185,1,19130.97,0
17350,14,5,189312.68,42
17351,42,3,74979.92,237
17353,135,2,19675.77,25
17354,57,1,38467.04,0
17356,318,1,52428.92,0
17357,30,2,83214.71,0
17358,309,2,127208.52,52
17359,17,1,31980.79,0
17360,23,3,327937.58,166
17361,55,3,71268.29,242
17362,245,2,98495.77,70
17364,7,12,1111391.6,330
17365,19,8,1139954.57,320
17367,244,1,69244.46,0
17368,29,9,329908.76,314
17370,79,4,81134.32,96
17371,23,3,237793.22,343
17372,47,8,639586.76,321
17373,46,4,121425.41,272
17374,225,2,62737.71,62
17375,196,4,172241.68,171
17376,77,2,69296.46,240
17377,30,21,1064099.37,349
17379,17,1,211171.63,0
17381,15,30,295544.94,363
17382,71,1,3005.1,0
17383,10,1,118225.18,0
17384,25,2,38770.369999999995,199
17385,21,1,114080.3,0
17386,14,6,73919.28,157
17387,26,2,201609.59,13
17388,84,4,52867.92,209
17389,7,43,676400.36,338
17391,170,2,4815.84,0
17392,313,2,173515.02,51
17394,225,1,11644.85,0
17396,45,8,68990.59,332
17397,28,2,255883.43,0
17398,121,3,101840.18000000001,140
17400,132,5,515788.18,226
17402,11,13,145697.35,364
17403,42,1,75749.23,0
17404,10,18,536185.55,356
17405,7,5,231937.16,149
17406,336,5,284595.33,36
17408,169,1,9387.34,0
17409,191,2,20582.66,63
17410,22,5,169262.58,199
17411,18,4,124945.47,353
17412,9,7,167037.6,369
17414,50,2,15203.49,141
17415,86,1,27472.48,0
17416,36,9,752543.38,251
17418,48,2,60624.46,281
17419,17,14,494757.02999999997,355
17420,56,3,89444.6,323
17422,22,10,347920.69,279
17423,51,4,60134.65,172
17425,25,2,74718.52,41
17426,10,7,642019.26,277
17427,78,1,7951.08,0
17428,7,33,869551.35,368
17429,127,4,97558.82,98
17430,39,2,27456.510000000002,332
17431,319,1,103793.85,0
17432,24,2,134995.01,19
17433,94,1,135159.7,0
17434,8,9,359179.53,82
17436,8,2,32991.94,225
17438,253,2,48327.41,6
17440,154,5,22359.91,99
17442,35,10,394145.79,335
17443,226,1,2615.22,0
17444,154,3,324412.91,25
17446,183,2,9706.55,133
17447,46,2,95223.85,31
17448,151,1,6378.24,0
17449,8,8,699852.32,357
17450,14,55,1004926.3,359
17451,7,10,285359.26,104
17453,24,2,40225.32,46
17454,198,4,177156.26,167
17455,210,1,20724.85,0
17456,371,1,41681.51,0
17457,133,5,46392.09,212
17458,21,1,142636.84,0
17459,49,2,296149.1,16
17460,85,8,120294.73,294
17461,29,3,319008.63,6
17462,57,3,82586.67,232
17463,22,6,533952.4400000001,296
17464,164,1,17302.98,0
17466,16,2,102867.8,68
17468,16,2,20184.21,4
17469,22,6,196506.54,188
17470,51,5,182510.7,323
17472,197,3,424737.12,108
17475,85,1,55597.29,0
17480,80,2,98955.84,3
17481,10,5,224097.49,90
17483,71,3,50396.67,117
17486,267,1,59962.86,0
17489,65,2,82951.21,153
17490,7,11,268742.16,175
17491,7,11,290186.78,366
17492,254,1,22621.9,0
17495,14,2,52760.32,31
17496,365,1,33729.4,0
17498,82,1,48214.79,0
17499,296,1,97095.61,0
17500,23,3,15231.43,12
17501,227,2,48891.36,0
17502,15,4,60087.07,19
17503,9,2,125194.20999999999,35
17504,212,10,343555.87,116
17505,168,2,121747.52,44
17506,76,2,39342.85,5
17507,268,2,181854.25,47
17508,287,1,72271.73,0
17509,64,11,911213.94,5
17510,31,1,51387.62,0
17511,9,46,2694215.53,370
17512,35,11,256457.98,272
17513,78,1,15572.66,0
17514,134,1,89693.67,0
17515,37,4,224326.1,286
17516,21,5,410222.79,270
17517,315,1,28060.93,0
17519,23,7,209684.17,351
17520,60,1,56616.170000000006,0
17521,30,4,103983.64,174
17522,8,5,180471.2,216
17523,17,4,88500.3,7
17524,367,1,19165.2,0
17525,366,1,16933.18,0
17526,7,8,39335.49,364
17527,60,6,122556.23,164
17528,7,11,701110.82,70
17530,7,10,1019113.43,363
17531,127,2,46836.909999999996,69
17534,60,1,15750.42,0
17535,286,1,21945.19,0
17536,183,1,6772.4800000000005,0
17537,36,2,192362.22,273
17538,32,1,48081.1,0
17540,15,3,72731.98,307
17542,276,1,64057.95,0
17545,49,3,340073.95,0
17547,378,1,8962.560000000001,0
17548,224,3,38052.22,155
17549,30,2,12089.859999999999,27
17550,203,3,126914.01999999999,45
17551,365,1,103078.7,0
17552,49,6,102728.31999999999,329
17553,136,1,4390.38,0
17554,7,5,211631.23,146
17555,26,2,279685.61,314
17556,212,1,11950.58,0
17557,20,3,90772.92,66
17560,101,5,48482.62,215
17561,25,1,100712.4,0
17562,20,8,162255.98,159
17564,30,3,129585.38,55
17566,14,2,387501.13,17
17567,13,10,463140.97,365
17569,338,1,77704.92,0
17571,56,4,726667.54,248
17572,77,4,22925.010000000002,302
17573,35,4,58993.899999999994,64
17574,249,1,5990.759999999999,0
17576,14,22,1080717.72,357
17578,197,2,11245.949999999999,27
17579,11,4,128888.09,174
17580,259,3,108082.5,105
17581,7,31,1078573.71,371
17582,242,1,74499.59,0
17584,13,3,90010.20999999999,120
17585,115,4,512677.34,228
17588,106,3,64590.01,132
17589,66,4,600603.42,180
17590,8,3,536682.95,37
17591,79,8,380252.83,293
17593,10,6,565412.99,349
17594,91,2,134371.46,169
17595,18,2,238624.22,24
17596,29,7,633376.56,345
17597,220,1,174036.99,0
17600,24,1,23505.22,0
17601,245,1,24428.04,0
17602,8,8,1394648.66,321
17603,56,5,31509.89,217
17604,223,2,172728.52,94
17608,39,2,125127.58,0
17609,47,6,597639.71,286
17611,10,19,1510960.17,357
17612,59,10,367124.49,244
17613,29,17,761064.05,282
17614,63,1,252114.28,0
17615,136,3,28463.989999999998,91
17616,180,3,7291.39,194
17618,12,3,187470.7,356
17619,318,1,207236.47,0
17620,66,1,5988.09,0
17621,27,4,78292.82,333
17623,39,1,77754.93,0
17624,21,2,134660.05,203
17625,24,4,681756.25,239
17628,87,1,10163.220000000001,0
17629,12,9,342782.43,354
17630,176,2,47913.01,62
17631,8,3,97493.70999999999,230
17633,37,6,158204.98,327
17634,42,9,727764.4,301
17636,15,2,53357.69,10
